,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31,market_cap
BST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0017116137642126938,0.019552767878057598,0.03253062560016429,-0.08033077578128112,0.04859858600714739,0.015267060521045428,-0.0184255991765917,-0.02729575773550663,-0.038329670863331056,0.07860686693160224,-0.191105626832074,-0.08544640388568459,0.03695544189439848,0.09394332839446196,-0.11182729847661332,-0.1781027161515345,-0.26222015593840065,-0.2632621666977438,-0.1971716916068208,-0.005138721447653594,-0.15453680432141736,0.24835358862126267,0.2366008266984767,0.03211948200535031,-0.1311636095337716,-0.17265383935275436,0.13843051970700548,0.15544010973627032,0.192097482304453,0.2510110193839328,0.31218660769040785,0.02926691359643363,-0.03434902007393992,-0.005297586143357291,-0.1267056242974367,-0.17372105163249807,-0.045203272577944875,-0.029555840624286067,0.11527091995841965,0.03579382994732905,Micro-Cap
BMW3,0.0,0.1803099737397662,0.10092730223342561,0.236222675132574,0.0475794814406576,0.05688016877483815,-0.045738265702520486,-0.04277051212251115,0.1655547221589353,-0.03847745218332077,-0.039631992973500396,0.10285226158894134,0.12265307894336996,0.047491175754430515,0.08942412898678453,0.08771051470773839,0.012572722151407367,0.11463893631967847,0.022712008156717367,-0.09862582361016503,0.2363646054055224,0.008629723085939345,-0.148753711362131,0.0629879607306647,-0.10875242998454027,0.0024569382590464706,-0.007827526606942525,0.073096006925498,0.027246167783406605,0.03805863627451456,-0.03280194190179431,0.04090145361022901,0.014845127914480116,0.012064430783069735,-0.07729282534009163,-0.07534159704321386,-0.03640285257433706,-0.06010411824973605,-0.11548604467368251,0.05736294122626351,-0.1337868329449161,-0.11600519264027964,0.09121546065407538,0.12548183617023612,0.11103818397176823,0.2597995354668532,-0.03900637060736367,0.04700041432424529,0.01186399086728751,-0.037051653536085305,-0.012932045707351736,0.08740338898271371,0.1633578561199065,0.10647291960272054,-0.04602899411672534,-0.06923347484315312,Large-Cap
BMW,0.0,0.20189327089854503,0.15063695802342236,0.2861757601988104,0.041689987910267234,0.06371300000959468,-0.027572461790584035,-0.09906801442115765,0.23051660516605144,-0.047846834410794736,-0.07386426911569266,0.1021365440632942,0.11198146705849288,-0.034151339833824346,0.06454250702988684,0.10898178183924312,0.021699535655885338,0.08231868631288952,-0.0076367168614085434,-0.051366917071165696,0.24121518591564683,-0.003735247653677609,-0.171883645739774,0.07105057189106478,-0.16753444469818057,-0.04275947321257123,0.00930881705665998,0.08548920543909588,0.04826008922894487,-0.008016501137136034,-0.04329104476396772,0.06426833194227877,0.016913532980378232,-0.003661723261412342,-0.07134318947800722,-0.08859776855356472,-0.02907853610918021,-0.05033945435228748,-0.06841856626490839,0.11216725603441047,-0.1434342917291499,-0.1341322452684387,0.12945553369314866,0.1541364196859707,0.08238428284592691,0.18765694541317424,-0.066868286543741,0.07468163076753354,-0.008948624801734861,-0.10579975069159153,-0.043413949012392594,0.07563035067750046,0.1852374705411146,0.09761239363251062,-0.03140108890478521,-0.06549841022175262,Large-Cap
BAYN,0.0,-0.06379476710093168,0.0020346014047658567,0.15972915005958832,-0.01490928384345691,0.0286224523721319,-0.16052875382440213,-0.03964525072844782,0.19286332753321278,-0.040124389872542965,0.19064988298769836,0.11171746888433898,0.07720718169328222,0.10415566481532079,0.041887972806126994,0.0924463101041979,0.0593372142515487,0.02361192151674385,0.013681366510372328,0.08731471758118126,0.15679886552335454,0.03079778690491608,-0.0573472574378836,-0.06180675189651541,-0.14595916874328407,-0.047411652157851925,-0.019275953072952046,-0.019440685663220103,0.13711314481394732,0.09898583603760569,-0.04739974430457916,0.012633397372977528,-0.10218636301080852,0.0005873838402465914,-0.12986156895749768,-0.20487646408458193,-0.025483711276166887,-0.1303695740526729,0.10169100211508142,0.07995322983919317,-0.013054066990663693,-0.088648477797024,-0.05305293507079567,-0.2078105954508257,0.14259817899758875,0.016361517563857175,-0.09718364620832975,-0.016158614639508184,0.12867386983417828,0.18084642327516054,-0.1495393358611763,-0.04663903842994532,0.1026919437503453,-0.024991355197101606,-0.09013112020683445,-0.14595334189445353,Large-Cap
BYW,0.0,0.021521223971328718,-0.010833143992261984,0.06244924253859474,0.015546620202535166,-0.02067875136966102,-0.053215077605321515,0.04003331363937268,-0.035372665238489476,0.002684101070077327,0.0698453984163443,0.15282871898631023,0.06822787529854746,0.028315315285970755,-0.04755437651779115,0.05214453916717776,0.0206366096374484,-0.013146244312786104,-0.05278242663227117,-0.14169710989019813,0.16845797372728244,-0.024533869189272806,-0.045546955128580646,-0.05611020647069087,-0.12475489463873268,0.04525142481646416,-0.014543426434242779,0.007294274570996073,0.028979661167290116,0.015462655792844338,0.015068541134580338,0.057679166348115984,-0.07679228284143202,-0.008526806068354098,-0.03479597745380436,-0.03947342978354795,0.056382407520794375,0.01444564824846517,-0.02647595861229446,-0.02065440647942618,-0.03221478446534698,0.032777940649532544,0.028739043894262295,0.05951629327902275,0.10818122332581326,0.3022680942604892,-0.05562708498125668,0.048256711630300764,0.052932671479202,0.25096666732763606,-0.009790106333795734,-0.06547366011575806,-0.04310118592455492,0.008849696134327178,-0.11748065209450109,-0.08234826023898445,Small-Cap
BYW6,0.0,0.06860757274745821,-0.018605565004462643,0.1294796949084034,0.02732166139398018,-0.08488261837161926,-0.07824624386260237,0.1014916903038603,-0.04946373735946752,-0.057444125909865584,0.11067594422194893,0.10463819131339602,0.08344261707692824,0.03484922914907895,-0.010342361519858123,0.008548561927331999,0.05842228002359495,0.022116606330073285,-0.08871965217227007,-0.18841290739993433,0.16128778043120673,-0.03997441354079467,-0.071093170116171,-0.04543994195812051,-0.053421933599062665,0.049301253303606796,-0.014034128895756948,0.031981728107974616,0.03285686735648108,0.03318396048879002,-0.008934682490306156,0.016814196292779915,-0.0582825427191801,-0.07099185010078557,0.019390588975058076,-0.15154258058814052,-0.035266250635984764,0.09398241239123006,-0.05697596022164653,0.11105649733292422,-0.02795797137513978,0.03509237220789996,0.045740251694024625,0.027911307599718382,0.13518038453229653,0.18552415709903003,-0.052006218034028606,-0.017109051419335386,0.04290499003688475,0.1883926111333729,-0.07316892097876582,0.05297043323431505,-0.06040576083864613,-0.07967208744334842,-0.10176942871350703,-0.07435794899138004,Small-Cap
BC8,0.0,0.14039022769873188,0.0005595213581490732,0.20507584416486657,0.0498311312929427,0.060281762243551196,-0.09422922715787141,-0.0576505231860025,0.12036643483331289,0.09539003614470354,-0.04213526122999833,-0.06002289167208941,0.19764897786487312,0.05389029319367977,0.015907359553521294,0.2432994911302362,0.22435899834285467,0.11064921405668882,-0.02992078729608516,-0.00512494838932287,0.18144272178656728,-0.057937810929727274,0.13491154820409168,0.1097824546485262,-0.04922378297860297,0.17231321121980425,0.06219311604081801,-0.05892056855725547,0.030826466947912357,0.11702536469655977,-0.3364268105004724,-0.042404293022785255,0.02326209682902558,0.00947331428208198,0.1458258738342586,-0.08478725130485387,-0.019201936422975074,0.3046074923925026,-0.011443994224840659,0.14741824999136433,0.1492061845680266,0.1531742756359047,0.14538243635812909,0.03444519368629173,-0.02106132754123624,-0.04715261345868205,-0.28759048378952123,-0.45225976967969284,-0.19043769894265428,-0.16571490784964527,-0.04356598364482134,-0.12046155962196459,0.11023506652582538,0.004501641166066994,0.05874680109788977,0.02895452385075381,Mid-Cap
BEI,0.0,0.006427383948002019,-0.005014392664839051,0.025162944419344857,-0.06902276011247355,0.06360977283280245,-0.056956587155725935,-0.009158577246829114,0.118816846712819,0.1008741707318539,0.08448798142265401,0.06597008458040365,0.10990205859087254,0.0494891185113886,-0.022843826591234073,0.06155711642640238,0.016516012713953865,-0.009512940990488494,-0.06385744475832733,-0.012122377220102232,0.14747580277803318,0.04809745072232974,-0.05184061642989257,0.11302981481681562,-0.04865270343158368,-0.012417582967313323,0.051723214954871866,-0.051107086517136135,0.06297531968733594,0.10750832753673656,-0.026606743475896533,0.062013610309113565,-0.04449302039632841,0.0378087562948497,0.030212963876040222,-0.06035989320211865,-0.04480276337027034,0.1286122818905182,0.08799922998876974,-0.03503437058716086,-0.04315172182381444,-0.0519376459549753,0.027917640203512173,-0.023343759442538192,-0.06414342960019248,0.07890293594554376,0.06396441103905892,-0.1020778444349758,-0.03245328258027813,0.0667799155844433,0.06296345395155489,0.009056748948282678,0.0986044115883995,0.09333306212276948,-0.02307813640656231,0.016019943915758006,Large-Cap
BDT,0.0,0.20168311085316315,0.2933085991525981,0.3432625765979478,0.10034126913021169,-0.022839412569427786,-0.18096567560662546,0.018229474961524605,0.05645712289918964,-0.02570513941811392,0.018922266264798093,0.18388121737157848,0.23862007893696968,0.02951444657926383,-0.00543448034900651,0.13701486917379468,0.12711632241482906,0.0018415942954865816,-0.08806722242342269,0.040885213165561485,0.20376963255037683,-0.022896739063125504,-0.13656804812478385,0.005157181735621963,-0.07673434538485324,-0.007355067963957351,-0.022273719917874413,0.022337782300960285,-0.0537506625108799,-0.054836691817855554,-0.07626150710356105,0.09148697170272868,0.1366492450207577,-0.07006285111768473,-0.13242737080796252,-0.09009674244230337,-0.021718506417662264,-0.07582698193017656,-0.19155511262037173,-0.08904913974376194,-0.0682763632718526,-0.22844578329455756,-0.05612529111797038,0.04809585577853581,0.34736028023565235,0.0932899261213318,-0.0045213003695397935,0.11207097590950132,-0.128889194013456,-0.14317789071505005,-0.1651874755780568,-0.06033243942048805,0.19578597418878674,0.05503560789127149,-0.0609774694256775,-0.029101168547567058,Micro-Cap
ACX,0.0,0.11219193995496646,-0.062242504912213836,0.17603115595680663,0.4402848982722427,0.0027360288618833994,-0.2100010073805305,0.023522041230490176,-0.005902600914439726,0.0446455189135182,-0.06433526557875924,-0.20399955306225215,0.13928178121838308,0.1396163469557965,-0.011236574611710903,0.15100383649151006,0.276397969891669,0.19467590759358466,-0.009326073255597311,0.15136207346045238,0.17412908998712906,0.13754061065159373,0.15108722487946769,0.1580614325037144,0.10002611417540974,0.2494155828792599,-0.48591953857291503,0.1989455673792142,0.2709986831982498,0.31521882746360586,-0.17175302002961568,0.03218150682063459,-0.1596287666462326,-0.18148605958829145,-0.16095453171109786,-0.18558884755442984,0.14545007480381056,0.058321086111978504,-0.17647436064096234,-0.06299762801260289,-0.12107987798098374,-0.1108699765578639,-0.032083793875636646,-0.094708776882511,0.17870414483087194,0.08206796606390565,-0.31625499103152677,-0.4223461984720882,-0.09705167710883755,-0.09401789969259455,-0.3951382028376248,-0.36393518983069395,0.292967536789174,-0.31809379870589893,-0.1619327202787516,-0.045278073390879525,Micro-Cap
GBF,0.0,-0.055254171987484724,-0.032348069143595226,0.22292455079718598,0.07867710624514412,0.04379663509341847,-0.059593812879803365,0.04611952493936777,0.1336295252626638,-0.08332952158300688,0.02069392167431383,0.10792895159755655,0.042438298389336326,-0.00506478073082095,-0.037767342525188874,0.08977479473344507,0.07893001743952377,-0.007165162079183385,-0.33398666763502927,-0.18377181566950784,0.08916898467887457,-0.1513035157924182,-0.17941820341359327,0.15088004893784834,-0.03518254962231748,-0.10458704973573374,-0.23027250812374678,0.24890846178375559,0.10433108909899458,-0.03367396840454506,-0.046150592077466634,0.048711425325818514,0.036060844704152606,0.05843320762414539,0.06218876060648215,-0.22154143663611525,-0.09792712342973331,-0.03818792445529551,-0.10741695380966132,0.17544239424755026,-0.07398795362134025,-0.4165877186536535,0.0042667234095632445,0.29342529955343344,0.4143190193276678,-0.060725512279580895,-0.013095438560526751,0.08936545200678947,0.08923813769295363,-0.023971397782893145,-0.09598641244637207,-0.061353669825530144,0.2696389029097974,0.026440004381225624,-0.07203601786889635,0.015208787507368537,Small-Cap
B8F,0.0,-0.18520021030531797,-0.14027545457604018,-0.008315212834460461,0.13410914216877234,0.26823568517787066,-0.09545181756909293,0.23229803703852836,0.045668877216836545,0.24330539488015757,-0.12162231923972289,0.11231536831851652,0.10520175171926494,-0.04265038878050276,-0.12168147741080693,-0.038771646467784304,0.02871190755776043,-0.12939692876169617,-0.20711969728869128,0.06047505557302002,-0.1962860396222902,0.09538307226202414,-0.06903254257147207,-0.07197538234265777,0.05695758077515811,0.3451669370822501,0.052233653745317854,0.04119460368445593,0.2672169343082087,0.033838937443964934,-0.06957325443500528,-0.0247016764639576,0.0975514679445264,0.020620559914156233,0.02624791895933898,-0.04207631642194831,0.005371735686523937,0.2192288435416765,-0.018256392946986888,-0.26498716220435437,-0.1024871881029733,-0.3070511125485531,0.1444705326493616,-0.12597460072726685,-0.052541067761807,-0.10116638687480495,-0.014977039784096147,-0.22714984082014134,-0.33041038232199227,-0.12437788882698952,0.07946334845517766,0.2504683674688004,-0.15938952464288547,-0.20649850124756497,-0.357095189523173,-0.19034107814876622,Micro-Cap
BIO,0.0,-0.07323071128971304,-0.09039535797007348,0.24570761690475562,0.1424477366232988,-0.01512186294649287,-0.02982475335704926,-0.11857942551271905,0.0354831990843294,0.059146167422219564,-0.01944325587916762,0.1048786824701966,0.15887503377415535,0.056578494554526904,0.07610793321942722,0.0956808102107285,0.23580895806974667,0.03613977466593332,-0.051193058006931524,-0.01754519403847199,0.18358987162963114,-0.175252726143171,-0.6267503527901293,-0.4488354722369251,-0.06924225089976566,0.11411979316518028,-0.008802266531245051,-0.008509028735174784,0.11707425969619778,0.4901039712923516,0.009787961555603353,-0.12735290553330103,0.1590420911849002,-0.03928577919127674,-0.10043361477040424,-0.03130881343046277,0.038241744663763066,-0.016081044896016028,-0.08368073166004864,-0.029667271164551035,-0.1144109643417377,0.14418331493838532,0.12567450673476954,0.11283541194255453,0.09607751575998158,0.0320922905665173,0.16413333778195116,0.20551013284819764,-0.00951863916033302,-0.01449144230596311,0.004018298925828168,0.008353849597135143,0.0005177975293337855,-0.0040587076777123254,-0.000991087219177511,0.008929218285880003,Small-Cap
BIO3,0.0,-0.05466147584039249,-0.11936937124212488,0.28811933029296566,0.13599798395097995,-0.006428552990694447,-0.06271878944826192,-0.09249145876780052,0.04808925051897983,0.024983390776890824,-0.002975788907628618,0.08525801799652788,0.17773295180269533,0.04661357110021114,0.08630855230773693,0.12673879636592567,0.2967794805203252,0.04722986201105828,-0.06563723305917668,0.0020110846537884086,0.22501353875611274,-0.20566690416348155,-0.6315275014183936,-0.49785807475313126,-0.16074211571163421,0.19040672771231137,-0.1205755265989511,-0.014796539113660967,0.27745218681677963,0.21999517401341806,0.1106892393375365,-0.09254122704381129,0.21205110399700944,0.025901368102396516,-0.07016074708382414,-0.027358778917101367,-0.02759852643030214,-0.024078464775392994,-0.0029062965236349436,-0.027613767770900077,-0.04692633988688388,0.013913762226201776,0.1340700362439493,0.1357988065107283,0.09697114809050622,0.06115232016560279,0.15149140057698962,0.12237840487659302,-0.08710637631207896,-0.020999670390437486,-0.03340136846503183,-0.0050493002544527155,-0.026421999053577894,-0.0569879093580945,-0.0006069348215059778,-0.006723716381417999,Small-Cap
BVB,0.0,-0.058896699354913484,0.062314349345979014,0.21604182965508456,0.2469285450137646,-0.09696270858184064,-0.052832361176249454,-0.15296416185151018,0.17453721656427912,-0.03993565196713522,0.07659254411507987,0.05247372253030891,0.1663573838964727,0.032257451509305035,0.05893198952550782,0.10920022190220169,0.026555619829909727,0.05071015688406888,0.2158815186275056,-0.1322874963022982,-0.057222992999346634,-0.1082694874949015,0.11932597668230249,0.021313977285662533,-0.027282212222528246,0.039171382313994974,0.02792135733148826,0.29613463481989477,-0.008005088112036152,0.12447748001094716,0.14784029743751748,-0.018339128902692292,-0.14621508434272035,-0.03139931423761555,0.14388856632548652,0.34705090785667947,-0.04427079217258156,0.040645682677900696,0.08056387474265891,-0.05937955125502847,-0.10949449434776481,-0.1909058020742309,-0.09167868103182286,-0.0936170830234081,0.05679354151098259,0.08780520638766909,0.016812403969507006,-0.219672977773389,-0.10870817547830924,-0.07518485085380633,-0.013459098388476809,-0.043825160018103215,0.14615760085392604,0.07630593459403312,-0.036205447999113516,-0.12766398989443295,Micro-Cap
BNR,0.0,-0.016410431813464466,0.11612328578911102,0.14396432901720346,0.06905480434548483,0.10835357764365372,-0.11154127445788775,-0.018386799402246634,0.18119349572971766,0.08266761813982626,0.03247969722904198,0.057828152358831986,0.10752704031465066,0.12046046174273939,-0.010178661201814543,0.04040050990601207,0.04564478026734076,0.021273818617592033,-0.4740579554301807,-0.41590783470772397,0.21863569092291835,0.091409290813804,-0.0715512531047221,-0.017912148094809788,-0.09793476962307823,0.065874062685922,-0.02751436380740757,0.06169480067021671,0.07510679783473129,-0.011019917579660587,-0.11013044984508225,0.08572207502061002,0.010562811542972117,-0.048909080925614745,0.05165143423645202,-0.1567848153270227,-0.011249713264775418,0.049934049368758116,-0.026333277880028816,0.06560032598849741,-0.06830868007558932,-0.012610841589995259,0.22611773822031034,0.13223929643659016,0.12401965466373754,0.13241307610050024,0.10185500752161891,-0.05106586750116471,-0.054538818090120955,-0.0670895605244598,-0.0639394733879004,-0.0638945516691406,0.12032543762712389,0.060889229291903435,-0.018249880155965403,-0.021086686377854824,Mid-Cap
BKHT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006294526351465768,-0.0961688008709628,-0.13692562179204892,-0.11421140088076887,0.10392421041323496,-0.09747775473339126,-0.19592408250673632,0.07304229369319537,0.062136809547612915,0.13331321459127343,0.028310109960112406,-0.026608098500339294,-0.07004317910552538,Small-Cap
COK,0.0,0.08898836438174507,0.2757042188838037,0.22630638110801793,0.07203955905380122,-0.010431220683556508,-0.14650977275153332,0.03946800518207216,0.12130237852518344,0.0,0.06349128430732676,-0.08185109704355675,0.1878785894371493,0.136508111518449,0.3166841846251056,0.2625882416235943,0.0,0.005042337593034185,-0.03128057669301487,-0.061733994053634555,0.1689967279503135,-0.04163388729251016,-0.07904414519397862,0.14164231122706883,0.16590377148320368,0.054384163552920084,-0.043845994628518015,-0.01460379277740409,0.05549470947665913,0.1599749827881407,0.07726488553730904,0.15377514566903883,0.15735872940220985,0.23556141358687355,-0.4771285519658732,-0.30840623620940466,0.001599081728117735,0.29482741726594175,0.1361022892437378,0.010345408044135862,-0.06216276760924466,0.03676757348434956,-0.04425909918525739,-0.09133035797329148,0.1917143660055316,-0.032995073992208135,0.07530255260529017,0.1063367845393568,-0.09526932308149783,-0.24000839381233485,-0.256768649893091,-0.08639279884733186,0.1801252451799502,-0.09293649858353481,-0.13858943565783943,-0.030363843921159095,Micro-Cap
CPX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02858869629681926,-0.13837976159250787,-0.09068780698445933,-0.11782440906898217,-0.09931854429462084,-0.11815840309079195,-0.14582138076114004,0.04758557788124018,-0.001331220875076422,0.14870483173986426,0.08221439266443076,0.10364534775312362,0.02018481784314674,0.023063069685386628,-0.001089928676597074,0.011944869831546745,-0.005732262088194107,0.0009740491850154243,-0.01983245076636031,0.01084497226703851,-0.05942610693991912,0.05882963270388042,Micro-Cap
AFX,0.0,-0.04111153406928081,-5.382292072408923e-05,0.11137770253052914,0.10800094578126984,0.07250403020195706,-0.05633847610835885,-0.018337800466591503,0.1820178279640865,0.1597496084209331,-0.006723089045487796,0.12324445230097769,0.08906540979158262,0.021831004076010574,0.01219540256333529,-0.048064802124284656,-0.06411560498987268,-0.0060174979442509935,0.06196848304170843,-0.07018191849724897,0.11016897709903217,-0.03202401946794009,0.0686860250071013,0.08352582810973486,0.03844447471909174,0.14760220412788438,0.07043244300466611,-0.019374009276969528,0.13968941666700307,0.1666624477223737,-0.016668275209344552,0.10897992046402871,0.058186761030152745,0.12060669660705159,0.2326604457739978,-0.030439368731988492,0.12950771399524852,0.09401368617121064,0.16924568551026642,0.07051360888884184,-0.022873588950396262,-0.1285209700435035,0.041596657435104545,0.20879902130508055,0.11650702963087434,0.16848721442639292,0.24800862354168718,-0.055430758116223444,-0.1720265304293268,-0.15469648100064792,0.034295292369356245,-0.03029923849030791,0.07668086757306902,-0.13707130199741557,-0.1813795231761831,-0.1623664818653363,Small-Cap
CEC,0.0,0.0831190787149021,-0.02758268968792066,0.23078752907348066,-0.010660155833066454,-0.11493922273436696,-0.27341991044178715,-0.03225652706855264,-0.1008487329200024,-0.18370788069768063,-0.027461936999711112,-0.07143523676380359,0.06187472814267081,0.07452063839584366,0.12648625937769387,0.23404355573794433,-0.07890119813968699,-0.05910214198241526,-0.052047433015141475,-0.10371192904367055,0.16054804615819074,0.08685655281355831,-0.1470083809720022,0.04294689642726324,-0.11052910136049487,0.12911769341619372,-0.03792202439911263,0.04385112644894962,0.06934990929206597,-0.022838034645204286,-0.5955499785946866,-0.0719971722103373,-0.004885164604926051,-0.20906251129200482,-0.22613030941034296,-0.3679892064649799,0.01175550147744775,0.22474391593811882,-0.009169685462406263,-0.11239467112012602,-0.08881955506313788,-0.4032410780924012,0.4301011507291963,0.21330819717916483,0.1993655406571906,-0.12182429840146214,-0.14930070334491052,-0.0425868361560271,-0.02547318546889321,-0.17290429496831272,-0.4115744952910222,0.009216677355115221,0.2797724728193103,0.002123474374716716,0.04722497157225458,-0.19997029001997524,Large-Cap
CSH,0.0,0.08076334724556666,-0.0637189685505617,0.024737228878100925,0.04699284066597342,-0.05317776287396292,-0.05458613491793929,0.006852862788923719,0.16818504938641143,0.13395001605245027,0.003727615873952539,0.035067486103043555,0.19344564440317025,0.1482976500051807,-0.030385080131542286,0.11062092978626903,0.13055742211213173,0.06733298343865557,-0.042614400481760684,-0.02821111238283258,0.19011146741570673,0.2459174773865791,-0.007206708643330617,0.16448064115573913,-0.04944224663958863,0.03748955286251565,0.02487585224394473,0.048058744716602764,0.0004091958199514689,0.0655777807954454,-0.006673904169670064,-0.028907225066338804,0.01673334327924314,-0.060286408081176024,-0.14870476249343267,-0.14016341784165054,-0.01829580925815233,-0.0427371474652134,-0.09430277845237778,0.07364287579933815,-0.11048649267399269,-0.20323845237528393,0.13622346298718102,0.20356245303693354,0.05775798975359847,0.029721947871503396,0.05474029052976426,-0.07426328992043785,-0.05876707688833693,0.1608236489181729,0.04818630351382813,-0.1796729362841164,-0.014970463978996595,0.05959575214243218,-0.02268606772083337,-0.03862884983469628,Micro-Cap
